"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: National","2013",135.437,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Rural","2013",43.88,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Urban","2013",91.557,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: National","2013",228.235,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Rural","2013",86.148,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Urban","2013",142.087,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: National","2013",105.929,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Rural","2013",40.866,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Urban","2013",65.062,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: National","2013",122.307,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Rural","2013",45.282,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Urban","2013",77.024,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2023",2.944,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2023",6.925,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2023",2.267,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2023",2.803,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2023",6.089,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2023",2.297,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2023",3.1,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2023",7.701,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2023",2.232,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2022",2.962,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2022",6.937,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2022",2.27,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2022",2.824,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2022",6.063,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2022",2.313,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2022",3.115,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2022",7.746,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2022",2.221,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2021",3.213,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2021",7.378,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2021",2.47,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2021",3.065,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2021",6.484,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2021",2.515,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2021",3.377,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2021",8.2,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2021",2.418,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2020",3.064,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2020",7.43,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2020",2.252,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2020",3.008,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2020",6.602,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2020",2.405,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2020",3.126,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2020",8.197,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2020",2.077,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2019",2.783,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2019",6.618,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2019",2.05,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2019",2.672,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2019",5.957,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2019",2.104,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2019",2.905,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2019",7.231,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2019",1.988,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2018",2.808,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2018",6.692,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2018",2.045,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2018",2.684,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2018",6.018,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2018",2.091,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2018",2.944,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2018",7.317,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2018",1.993,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2017",2.86,
"Korea, Democratic People's Republic of","Unemployment rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2017",6.836,
